Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Francisco Repair,sub zero service san francisco ca,Exact,42.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo San Francisco Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair local specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair local specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service local specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service local specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair bay area specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair bay area specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service bay area specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service bay area specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair same day specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair same day specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service same day specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service same day specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair emergency specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair emergency specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service emergency specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service emergency specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair today specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance repair today specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service today specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance service today specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,specialist sub zero unit,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,specialist sub zero unit,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,repair specialist sub zero unit,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,repair specialist sub zero unit,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,service specialist sub zero unit,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,service specialist sub zero unit,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit appliance specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit appliance specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,appliance specialist sub zero unit,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,appliance specialist sub zero unit,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit refrigeration specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit refrigeration specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,refrigeration specialist sub zero unit,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,refrigeration specialist sub zero unit,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair near me specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair near me specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service near me specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service near me specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair local specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair local specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service local specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service local specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair bay area specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair bay area specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service bay area specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service bay area specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair same day specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair same day specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service same day specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service same day specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair emergency specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair emergency specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service emergency specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service emergency specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair today specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit repair today specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service today specialist,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero unit service today specialist,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,specialist for sub zero near me visit,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,specialist for sub zero near me visit,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance specialist local visit,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero appliance specialist local visit,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,specialist for sub zero unit bay area visit,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,specialist for sub zero unit bay area visit,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero specialist today visit,Exact,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,sub zero specialist today visit,Phrase,38.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Specialist | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero water dispenser not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero water dispenser not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero not cold,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero not cold,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero not cold enough,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero not cold enough,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero stopped cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero stopped cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,not cooling sub zero,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,not cooling sub zero,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,stopped cooling sub zero,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,stopped cooling sub zero,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero cooling problem,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero cooling problem,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,cooling problem sub zero,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,cooling problem sub zero,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,not cold sub zero,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,not cold sub zero,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero warming up,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero warming up,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,warming up sub zero,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,warming up sub zero,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair near me not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair near me not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service near me not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service near me not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair local not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair local not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service local not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service local not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair bay area not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair bay area not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service bay area not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service bay area not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair same day not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair same day not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service same day not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service same day not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair emergency not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair emergency not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service emergency not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service emergency not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair today not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero repair today not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service today not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero service today not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero appliance not cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero appliance not cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,not cooling sub zero appliance,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,not cooling sub zero appliance,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero appliance stopped cooling,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero appliance stopped cooling,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,stopped cooling sub zero appliance,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,stopped cooling sub zero appliance,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero appliance cooling problem,Exact,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,sub zero appliance cooling problem,Phrase,43.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Not Cooling | Phrase
